Year,GrandPrix,Driver,Team,GridPosition,is_winner,is_top3,points,LapTime,Sector1Time,Sector2Time,Sector3Time,TyreLife,speed,rpm,driver_form,team_performance,track_history
2025,Hungary,PIA,McLaren,8.0,0,1,410.0,81.65085507246377,28.557,27.94,22.273,28.0,319.0,7138.562657228105,370.6666666666667,2089.0,194.5
2025,Hungary,RUS,Mercedes,3.0,0,0,319.0,81.95137681159422,28.834,28.136,22.243,27.0,332.0,6942.04832387527,294.3333333333333,1088.0,145.33333333333334
2025,Hungary,SAI,Williams,4.0,0,0,64.0,83.24416176470588,28.716,28.589,22.395,36.0,325.0,6891.68826420172,139.33333333333334,347.0,218.16666666666666
2025,Hungary,STR,Aston Martin,,0,0,33.0,82.58113043478261,29.147,28.667,22.699,37.0,321.0,6890.002281635758,30.0,234.0,44.0
2025,Hungary,TSU,Red Bull Racing,,0,0,33.0,83.3887794117647,29.297,28.937,22.832,32.0,323.0,6907.664394781489,32.0,1345.0,26.333333333333332
2025,Hungary,VER,Red Bull Racing,1.0,0,1,421.0,82.63055072463767,28.773,28.166,22.388,31.0,332.0,7258.53118235535,426.3333333333333,941.0,469.1666666666667
2025,Silverstone,ALB,Williams,6.0,0,0,73.0,108.21334782608696,28.742,36.685,24.3,30.0,334.0,6978.351108640964,73.0,338.0,19.5
2025,Silverstone,ALO,Aston Martin,,0,0,56.0,108.22323913043479,29.047,36.638,24.587,26.0,336.0,6872.909085590592,56.0,211.0,119.0
2025,Silverstone,ANT,Mercedes,,0,0,150.0,120.621,32.35,38.922,28.064,11.0,312.0,3786.213859474639,150.0,1257.0,0.0
2025,Silverstone,BEA,Haas F1 Team,,0,0,41.0,108.01086956521739,29.012,36.99,24.735,31.0,346.0,7179.608523957176,41.0,196.0,0.0
2025,Silverstone,BOR,Kick Sauber,,0,0,19.0,136.9505,45.225,46.265,37.899,4.0,297.0,1315.8720821388872,19.0,191.0,0.0
2025,Silverstone,COL,Alpine,,0,0,0.0,84.9864,28.94,31.487,23.701,1.0,295.0,1861.886181477798,0.0,66.0,0.0
2025,Silverstone,GAS,Alpine,,0,0,22.0,108.03241304347826,29.149,36.778,24.62,30.0,335.0,6902.54092318493,22.0,44.0,71.33333333333333
2025,Silverstone,HAD,Racing Bulls,,0,0,51.0,121.23592857142856,31.608,38.545,27.096,10.0,316.0,2987.443690399579,51.0,216.0,0.0
2025,Silverstone,HAM,Ferrari,9.0,0,0,156.0,107.62265217391304,28.909,36.74,24.367,30.0,325.0,6907.529456502662,156.0,1038.0,281.5
2025,Silverstone,HUL,Kick Sauber,10.0,0,0,51.0,106.41673333333333,29.121,36.82,24.643,33.0,325.0,6933.850377347452,51.0,159.0,25.0
2025,Silverstone,LAW,Racing Bulls,,0,0,38.0,84.9864,28.94,31.487,23.701,1.0,302.0,724.095477680922,38.0,229.0,0.0
2025,Silverstone,LEC,Ferrari,2.0,0,0,242.0,108.30591304347827,29.096,37.067,24.656,32.0,332.0,7150.151465512199,242.0,952.0,240.33333333333334
2025,Silverstone,NOR,McLaren,7.0,1,1,423.0,105.49040000000001,28.701,36.674,24.312,33.0,319.0,7117.624641666179,423.0,2076.0,246.33333333333334
2025,Silverstone,OCO,Haas F1 Team,,0,0,38.0,108.17308695652174,28.864,36.941,24.817,24.0,335.0,6829.543000058504,38.0,199.0,51.666666666666664
2025,Silverstone,PIA,McLaren,8.0,0,1,410.0,105.31433333333332,28.705,36.333,24.299,32.0,319.0,7138.562657228105,410.0,2089.0,194.5
2025,Silverstone,RUS,Mercedes,3.0,0,0,319.0,107.8588043478261,28.998,36.896,24.804,28.0,332.0,6942.04832387527,319.0,1088.0,145.33333333333334
2025,Silverstone,SAI,Williams,4.0,0,0,64.0,108.51008695652173,28.927,36.976,24.623,30.0,325.0,6891.68826420172,64.0,347.0,218.16666666666666
2025,Silverstone,STR,Aston Martin,,0,0,33.0,106.86786666666667,29.103,37.556,24.854,31.0,321.0,6890.002281635758,33.0,234.0,44.0
2025,Silverstone,TSU,Red Bull Racing,,0,0,33.0,109.99364444444444,28.841,37.311,24.721,30.0,323.0,6907.664394781489,33.0,1329.0,26.333333333333332
2025,Silverstone,VER,Red Bull Racing,1.0,0,1,421.0,106.60366666666667,28.94,36.728,24.393,30.0,332.0,7258.53118235535,421.0,941.0,469.1666666666667
2025,Spain,ALB,Williams,6.0,0,0,73.0,85.1063076923077,23.787,31.944,23.929,21.0,334.0,6978.351108640964,73.0,338.0,19.5
2025,Spain,ALO,Aston Martin,,0,0,56.0,84.77196923076923,22.827,31.621,23.551,28.0,336.0,6872.909085590592,56.0,211.0,119.0
2025,Spain,ANT,Mercedes,,0,0,150.0,81.97213461538462,23.382,31.542,23.331,28.0,312.0,3786.213859474639,150.0,1257.0,0.0
2025,Spain,BEA,Haas F1 Team,,0,0,41.0,84.82466153846154,22.884,31.785,23.869,27.0,346.0,7179.608523957176,41.0,196.0,0.0
2025,Spain,BOR,Kick Sauber,,0,0,19.0,84.83093846153845,22.875,31.542,23.447,30.0,297.0,1315.8720821388872,19.0,191.0,0.0
2025,Spain,COL,Alpine,,0,0,0.0,84.86827692307692,23.136,31.673,23.544,25.0,295.0,1861.886181477798,0.0,66.0,0.0
2025,Spain,GAS,Alpine,,0,0,22.0,84.72804615384617,22.849,31.475,23.572,24.0,335.0,6902.54092318493,22.0,44.0,71.33333333333333
2025,Spain,HAD,Racing Bulls,,0,0,51.0,84.6920923076923,22.862,31.417,23.433,29.0,316.0,2987.443690399579,51.0,216.0,0.0
2025,Spain,HAM,Ferrari,9.0,0,0,156.0,84.7312923076923,22.922,31.208,23.508,30.0,325.0,6907.529456502662,156.0,1038.0,281.5
2025,Spain,HUL,Kick Sauber,10.0,0,0,51.0,84.64803076923077,22.608,31.373,23.429,36.0,325.0,6933.850377347452,51.0,159.0,25.0
2025,Spain,LAW,Racing Bulls,,0,0,38.0,84.81467692307692,23.448,32.003,23.822,26.0,302.0,724.095477680922,38.0,229.0,0.0
2025,Spain,LEC,Ferrari,2.0,0,0,242.0,84.6393076923077,22.833,31.092,23.099,23.0,332.0,7150.151465512198,242.0,952.0,240.33333333333334
2025,Spain,NOR,McLaren,7.0,1,1,423.0,84.54135384615385,22.5,30.691,22.567,27.0,319.0,7117.624641666179,423.0,2076.0,246.33333333333334
2025,Spain,OCO,Haas F1 Team,,0,0,38.0,84.8976,22.988,31.884,23.587,23.0,335.0,6829.543000058504,38.0,199.0,51.666666666666664
2025,Spain,PIA,McLaren,8.0,0,1,410.0,84.5307076923077,22.605,30.476,22.603,27.0,319.0,7138.562657228105,410.0,2089.0,194.5
2025,Spain,RUS,Mercedes,3.0,0,0,319.0,84.64795384615385,22.737,30.632,23.157,23.0,332.0,6942.04832387527,319.0,1088.0,145.33333333333334
2025,Spain,SAI,Williams,4.0,0,0,64.0,84.84423076923076,23.117,32.37,23.653,25.0,325.0,6891.68826420172,64.0,347.0,218.16666666666666
2025,Spain,TSU,Red Bull Racing,,0,0,33.0,84.80896923076922,23.164,31.43,23.404,20.0,323.0,6907.664394781489,33.0,1329.0,26.333333333333332
2025,Spain,VER,Red Bull Racing,1.0,0,1,421.0,84.70007692307692,22.562,30.995,22.981,18.0,332.0,7258.53118235535,421.0,941.0,469.1666666666667
